"Action","Category","Description","ExposedMetadataProperty","ExtendedProperty","Id","Impact","ImpactedField","ImpactedValue","Label","LastUpdated","LearnMoreLink","Metadata","Name","PotentialBenefit","RecommendationTypeId","Remediation","ResourceGroupName","ResourceMetadataAction","ResourceMetadataPlural","ResourceMetadataResourceId","ResourceMetadataSingular","ResourceMetadataSource","Risk","ShortDescriptionProblem","ShortDescriptionSolution","SuppressionId","Type"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/05dfd6e4-7d62-d2b0-7b83-e8feed3e5fab","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"08/10/2023 10:16:45",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","05dfd6e4-7d62-d2b0-7b83-e8feed3e5fab",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/cfe319ba-736e-6f6d-1c6b-884b7d594c67","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:14:10",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","cfe319ba-736e-6f6d-1c6b-884b7d594c67",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/e14bfe71-0d85-f1f6-8766-8ae2a9f98a17","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"08/10/2023 09:55:57",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","e14bfe71-0d85-f1f6-8766-8ae2a9f98a17",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/70ae9095-7804-8249-9ddd-fc1bb9671b78","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 02:52:23",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","70ae9095-7804-8249-9ddd-fc1bb9671b78",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/71787f7d-af03-c041-9560-ac47cbd1e566","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"08/10/2023 22:20:32",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","71787f7d-af03-c041-9560-ac47cbd1e566",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/c995cf58-d542-49b4-93e0-93d315936430","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"08/10/2023 22:49:33",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","c995cf58-d542-49b4-93e0-93d315936430",,"84b1a508-fc21-49da-979e-96894f1665df","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider virtual machine reserved instance to save over your on-demand costs","Consider virtual machine reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/11016fb0-f98d-406c-7005-de592e2b0d8e","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:13:55",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","11016fb0-f98d-406c-7005-de592e2b0d8e",,"0d524e8d-4cfd-4db5-9f91-8b4bb5235a8e","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Data Factory reserved instance to save over your on-demand costs","Consider Data Factory reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/5f8fc192-5863-b17d-cd9b-5f3a751edfc6","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:13:55",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","5f8fc192-5863-b17d-cd9b-5f3a751edfc6",,"0d524e8d-4cfd-4db5-9f91-8b4bb5235a8e","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Data Factory reserved instance to save over your on-demand costs","Consider Data Factory reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/3d8a532b-2402-72a3-c9b3-816faff9c3fa","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:13:55",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","3d8a532b-2402-72a3-c9b3-816faff9c3fa",,"0d524e8d-4cfd-4db5-9f91-8b4bb5235a8e","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Data Factory reserved instance to save over your on-demand costs","Consider Data Factory reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/52bc0a34-78a1-9cc6-c976-d89eed7a77aa","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:13:55",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","52bc0a34-78a1-9cc6-c976-d89eed7a77aa",,"0d524e8d-4cfd-4db5-9f91-8b4bb5235a8e","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Data Factory reserved instance to save over your on-demand costs","Consider Data Factory reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/2bd7f0d5-19de-ee47-8c9b-cc0a432c05b1","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:13:55",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","2bd7f0d5-19de-ee47-8c9b-cc0a432c05b1",,"0d524e8d-4cfd-4db5-9f91-8b4bb5235a8e","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Data Factory reserved instance to save over your on-demand costs","Consider Data Factory reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/d6afbf7f-c755-723c-63dd-3440edf8c528","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 08:13:55",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","d6afbf7f-c755-723c-63dd-3440edf8c528",,"0d524e8d-4cfd-4db5-9f91-8b4bb5235a8e","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Data Factory reserved instance to save over your on-demand costs","Consider Data Factory reserved instance to save over your on-demand costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/90c08e81-a798-34b4-d6d1-4756a567a9f7","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 09:29:26",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","90c08e81-a798-34b4-d6d1-4756a567a9f7",,"06ad499a-0952-48d3-b061-ec81c9cabb8b","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/0c84a2ca-28ec-e7eb-cea0-477d464da115","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 09:29:26",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","0c84a2ca-28ec-e7eb-cea0-477d464da115",,"06ad499a-0952-48d3-b061-ec81c9cabb8b","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/5d49fcd8-d365-3ee4-9034-26f2c76478de","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 09:29:26",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","5d49fcd8-d365-3ee4-9034-26f2c76478de",,"06ad499a-0952-48d3-b061-ec81c9cabb8b","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/f3e9033d-0bc7-8bc9-292e-9a1eea2d664b","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 09:29:26",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","f3e9033d-0bc7-8bc9-292e-9a1eea2d664b",,"06ad499a-0952-48d3-b061-ec81c9cabb8b","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/93a9b085-e53f-c4c8-dbea-dd40dd981e8f","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 09:30:46",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","93a9b085-e53f-c4c8-dbea-dd40dd981e8f",,"06ad499a-0952-48d3-b061-ec81c9cabb8b","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/465e0f04-b41d-b60d-b517-09d4367e4450","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 09:30:46",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","465e0f04-b41d-b60d-b517-09d4367e4450",,"06ad499a-0952-48d3-b061-ec81c9cabb8b","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","System.String[]","Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/6d56fbd7-37bd-4a4a-9662-45e5a20f36aa","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 09:30:17",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","6d56fbd7-37bd-4a4a-9662-45e5a20f36aa",,"06ad499a-0952-48d3-b061-ec81c9cabb8b","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/58a327c1-5b7d-8dbe-0971-922bad9e6532","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 09:30:17",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","58a327c1-5b7d-8dbe-0971-922bad9e6532",,"06ad499a-0952-48d3-b061-ec81c9cabb8b","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/d2c1a070-4322-efcc-233d-11c4b2b60bbe","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 09:28:46",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","d2c1a070-4322-efcc-233d-11c4b2b60bbe",,"06ad499a-0952-48d3-b061-ec81c9cabb8b","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/75a0d9e9-fa95-2daa-8ebc-112a5f5b5512","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 09:28:46",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","75a0d9e9-fa95-2daa-8ebc-112a5f5b5512",,"06ad499a-0952-48d3-b061-ec81c9cabb8b","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs",,"Microsoft.Advisor/recommendations"
,"Cost",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExposedMetadataProperties","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesExtendedProperties","/subscriptions/72372635-c9f6-4259-b13c-df88e9414922/providers/Microsoft.Advisor/recommendations/31e694ad-2568-c085-2201-be057b82f75f","High","Microsoft.Subscriptions/subscriptions","72372635-c9f6-4259-b13c-df88e9414922",,"09/10/2023 09:31:17",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesMetadata","31e694ad-2568-c085-2201-be057b82f75f",,"06ad499a-0952-48d3-b061-ec81c9cabb8b","Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.RecommendationPropertiesRemediation",,"Microsoft.Azure.PowerShell.Cmdlets.Advisor.Models.Api202001.ResourceMetadataAction",,"/subscriptions/72372635-c9f6-4259-b13c-df88e9414922",,,,"Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs",,"Microsoft.Advisor/recommendations"
